"bottle.id","approach.fit","lag.rem","fit.to","fit.last","tlag","ylag","B0","k","ME"
"762","2","TRUE","SMP",FALSE,4,143.15,468.23,0.19642,0.99839
"762","3","FALSE","SMP.rate",FALSE,0,0,566.84,0.095159,0.83534
"762","4","FALSE","SMP",FALSE,0,0,479.34,0.12395,0.98651
"762","5","TRUE","SMP.rate",TRUE,4,143.15,474.71,0.19196,0.99793
"762","6","TRUE","SMP",TRUE,4,143.15,474.73,0.18539,0.99663
"763","1","TRUE","SMP.rate",FALSE,4,1.256,328.55,0.15723,0.98064
"763","2","TRUE","SMP",FALSE,4,1.256,321.4,0.17585,0.9958
"763","3","FALSE","SMP.rate",FALSE,0,0,431.86,0.051972,0.27468
"763","4","FALSE","SMP",FALSE,0,0,347.95,0.074933,0.92032
"763","5","TRUE","SMP.rate",TRUE,4,1.256,324.05,0.15968,0.98055
"763","6","TRUE","SMP",TRUE,4,1.256,323.94,0.17208,0.99554
"764","1","TRUE","SMP.rate",FALSE,4,5.2198,343.28,0.14865,0.9778
"764","2","TRUE","SMP",FALSE,4,5.2198,336.97,0.16591,0.99507
"764","3","FALSE","SMP.rate",FALSE,0,0,446.96,0.051377,0.29203
"764","4","FALSE","SMP",FALSE,0,0,365.75,0.073038,0.92716
"764","5","TRUE","SMP.rate",TRUE,4,5.2198,341.67,0.14943,0.97779
"764","6","TRUE","SMP",TRUE,4,5.2198,341.52,0.15973,0.99436
"765","1","TRUE","SMP.rate",FALSE,4,5.3351,339.2,0.1537,0.97601
"765","2","TRUE","SMP",FALSE,4,5.3351,336.21,0.16592,0.99431
"765","3","FALSE","SMP.rate",FALSE,0,0,448.51,0.051518,0.28837
"765","4","FALSE","SMP",FALSE,0,0,365.82,0.072507,0.92926
"765","5","TRUE","SMP.rate",TRUE,4,5.3351,342.1,0.15222,0.97598
"765","6","TRUE","SMP",TRUE,4,5.3351,342.02,0.15785,0.99316
"766","1","TRUE","SMP.rate",FALSE,4,44.41,243.05,0.1027,0.9894
"766","2","TRUE","SMP",FALSE,4,44.41,248.57,0.09422,0.99753
"766","3","FALSE","SMP.rate",FALSE,0,0,283.18,0.060643,0.79855
"766","4","FALSE","SMP",FALSE,0,0,259.95,0.069587,0.99233
"766","5","TRUE","SMP.rate",TRUE,4,44.41,250.24,0.098738,0.98869
"766","6","TRUE","SMP",TRUE,4,44.41,251.23,0.091226,0.99723
"767","1","TRUE","SMP.rate",FALSE,4,42.777,244.67,0.092089,0.99655
"767","2","TRUE","SMP",FALSE,4,42.777,245.38,0.092026,0.99958
"767","3","FALSE","SMP.rate",FALSE,0,0,277.38,0.058523,0.82486
"767","4","FALSE","SMP",FALSE,0,0,257.01,0.067882,0.99202
"767","5","TRUE","SMP.rate",TRUE,4,42.777,245.93,0.091491,0.99652
"767","6","TRUE","SMP",TRUE,4,42.777,245.94,0.091419,0.99956
"768","1","TRUE","SMP.rate",FALSE,4,44.492,245.62,0.099254,0.99278
"768","2","TRUE","SMP",FALSE,4,44.492,245.79,0.10116,0.99935
"768","3","FALSE","SMP.rate",FALSE,0,0,280.05,0.061281,0.81209
"768","4","FALSE","SMP",FALSE,0,0,257.1,0.072563,0.99
"768","5","TRUE","SMP.rate",TRUE,4,44.492,246.84,0.098621,0.99276
"768","6","TRUE","SMP",TRUE,4,44.492,246.69,0.10002,0.99931
"77","1","TRUE","SMP.rate",FALSE,0.7,126.33,299.24,2.7418,0.98441
"77","2","TRUE","SMP",FALSE,0.7,126.33,356.48,1.0871,0.94934
"77","3","FALSE","SMP.rate",FALSE,0,0,399.54,0.75306,0.73361
"77","4","FALSE","SMP",FALSE,0,0,359.43,0.81814,0.98095
"77","5","TRUE","SMP.rate",TRUE,0.7,126.33,372.72,1.6542,0.92721
"77","6","TRUE","SMP",TRUE,0.7,126.33,372.72,0.8843,0.91456
"772","1","TRUE","SMP.rate",FALSE,4,132.35,392.64,0.30051,0.97718
"772","2","TRUE","SMP",FALSE,4,132.35,374.68,0.35928,0.97463
"772","3","FALSE","SMP.rate",FALSE,0,0,495.8,0.1094,0.725
"772","4","FALSE","SMP",FALSE,0,0,381.04,0.16617,0.95762
"772","5","TRUE","SMP.rate",TRUE,4,132.35,382.08,0.31742,0.97656
"772","6","TRUE","SMP",TRUE,4,132.35,382.08,0.33632,0.96894
"774","1","TRUE","SMP.rate",FALSE,4,148.15,430.96,0.31726,0.99814
"774","2","TRUE","SMP",FALSE,4,148.15,432.65,0.31287,0.9956
"774","3","FALSE","SMP.rate",FALSE,0,0,567.39,0.10566,0.74045
"774","4","FALSE","SMP",FALSE,0,0,442,0.15332,0.97447
"774","5","TRUE","SMP.rate",TRUE,4,148.15,443.15,0.29902,0.99754
"774","6","TRUE","SMP",TRUE,4,148.15,443.15,0.28386,0.98771
"775","1","TRUE","SMP.rate",FALSE,4,8.9598,305.64,0.21443,0.99364
"775","2","TRUE","SMP",FALSE,4,8.9598,287.1,0.25734,0.99189
"775","3","FALSE","SMP.rate",FALSE,0,0,408.54,0.063492,0.30334
"775","4","FALSE","SMP",FALSE,0,0,299.94,0.10028,0.89441
"775","5","TRUE","SMP.rate",TRUE,4,8.9598,279.57,0.23951,0.99046
"775","6","TRUE","SMP",TRUE,4,8.9598,279.56,0.27327,0.98787
"776","1","TRUE","SMP.rate",FALSE,4,13.564,312.39,0.21751,0.988
"776","2","TRUE","SMP",FALSE,4,13.564,285.8,0.27956,0.9815
"776","3","FALSE","SMP.rate",FALSE,0,0,407.77,0.066825,0.32075
"776","4","FALSE","SMP",FALSE,0,0,295.66,0.10887,0.88203
"776","5","TRUE","SMP.rate",TRUE,4,13.564,275.23,0.25473,0.98141
"776","6","TRUE","SMP",TRUE,4,13.564,275.23,0.30246,0.97296
"777","1","TRUE","SMP.rate",FALSE,4,11.278,312.83,0.21963,0.99573
"777","2","TRUE","SMP",FALSE,4,11.278,298.43,0.25212,0.99485
"777","3","FALSE","SMP.rate",FALSE,0,0,425.24,0.063509,0.30992
"777","4","FALSE","SMP",FALSE,0,0,312.58,0.098973,0.90295
"777","5","TRUE","SMP.rate",TRUE,4,11.278,292.17,0.23959,0.99388
"777","6","TRUE","SMP",TRUE,4,11.278,292.17,0.26521,0.99228
"778","1","TRUE","SMP.rate",FALSE,4,30.07,180.03,0.17362,0.98814
"778","2","TRUE","SMP",FALSE,4,30.07,194.31,0.12927,0.99278
"778","3","FALSE","SMP.rate",FALSE,0,0,244.32,0.064053,0.57265
"778","4","FALSE","SMP",FALSE,0,0,205.28,0.078963,0.98209
"778","5","TRUE","SMP.rate",TRUE,4,30.07,198.82,0.14972,0.98276
"778","6","TRUE","SMP",TRUE,4,30.07,199.46,0.11785,0.99015
"779","1","TRUE","SMP.rate",FALSE,4,28.234,172.41,0.18729,0.97723
"779","2","TRUE","SMP",FALSE,4,28.234,191.05,0.12722,0.98435
"779","3","FALSE","SMP.rate",FALSE,0,0,242.96,0.063063,0.52983
"779","4","FALSE","SMP",FALSE,0,0,202.86,0.076634,0.97959
"779","5","TRUE","SMP.rate",TRUE,4,28.234,198.64,0.15131,0.96658
"779","6","TRUE","SMP",TRUE,4,28.234,199.76,0.1084,0.97749
"78","1","TRUE","SMP.rate",FALSE,0.7,127.37,283.09,2.5513,0.98026
"78","2","TRUE","SMP",FALSE,0.7,127.37,338.02,0.99213,0.95366
"78","3","FALSE","SMP.rate",FALSE,0,0,366.45,0.79067,0.792
"78","4","FALSE","SMP",FALSE,0,0,339.77,0.82127,0.98452
"78","5","TRUE","SMP.rate",TRUE,0.7,127.37,352.62,1.5124,0.91824
"78","6","TRUE","SMP",TRUE,0.7,127.37,352.62,0.81512,0.92147
"780","1","TRUE","SMP.rate",FALSE,4,16.745,169.26,0.23025,0.98282
"780","2","TRUE","SMP",FALSE,4,16.745,183.34,0.17463,0.9819
"780","3","FALSE","SMP.rate",FALSE,0,0,253.7,0.060931,0.36518
"780","4","FALSE","SMP",FALSE,0,0,197.46,0.080546,0.95591
"780","5","TRUE","SMP.rate",TRUE,4,16.745,194.06,0.18926,0.97455
"780","6","TRUE","SMP",TRUE,4,16.745,194.35,0.13962,0.96696
"784","1","TRUE","SMP.rate",FALSE,3,66.115,479.23,0.27634,0.59626
"784","2","TRUE","SMP",FALSE,3,66.115,375.04,0.35629,0.99259
"784","3","FALSE","SMP.rate",FALSE,0,0,977.48,0.097511,0.24883
"784","4","FALSE","SMP",FALSE,0,0,440.69,0.12028,0.84333
"784","5","TRUE","SMP.rate",TRUE,3,66.115,375.41,0.38187,0.55747
"784","6","TRUE","SMP",TRUE,3,66.115,375.45,0.35544,0.99259
"785","1","TRUE","SMP.rate",FALSE,3,51.023,530.7,0.24816,0.58013
"785","2","TRUE","SMP",FALSE,3,51.023,386,0.35207,0.98755
"785","3","FALSE","SMP.rate",FALSE,0,0,1084.4,0.094315,0.23956
"785","4","FALSE","SMP",FALSE,0,0,460.98,0.11214,0.81993
"785","5","TRUE","SMP.rate",TRUE,3,51.023,386.01,0.36891,0.51762
"785","6","TRUE","SMP",TRUE,3,51.023,386.05,0.35198,0.98755
"786","1","TRUE","SMP.rate",FALSE,3.1,201.23,576.65,0.24358,0.5997
"786","2","TRUE","SMP",FALSE,3.1,201.23,529.42,0.24592,0.98926
"786","3","FALSE","SMP.rate",FALSE,0,0,722.05,0.13831,0.48672
"786","4","FALSE","SMP",FALSE,0,0,558.19,0.16846,0.98904
"786","5","TRUE","SMP.rate",TRUE,3.1,201.23,525.79,0.28852,0.58975
"786","6","TRUE","SMP",TRUE,3.1,201.23,526.43,0.24998,0.98914
"787","1","TRUE","SMP.rate",FALSE,3,195.53,574.65,0.22996,0.58735
"787","2","TRUE","SMP",FALSE,3,195.53,523.46,0.22953,0.98851
"787","3","FALSE","SMP.rate",FALSE,0,0,714.22,0.13016,0.51755
"787","4","FALSE","SMP",FALSE,0,0,546.28,0.16792,0.99074
"787","5","TRUE","SMP.rate",TRUE,3,195.53,520.71,0.27486,0.5768
"787","6","TRUE","SMP",TRUE,3,195.53,521.7,0.23173,0.98846
"788","1","TRUE","SMP.rate",FALSE,3,200.73,566.25,0.241,0.61954
"788","2","TRUE","SMP",FALSE,3,200.73,533.75,0.23041,0.99118
"788","3","FALSE","SMP.rate",FALSE,0,0,702.78,0.13628,0.54231
"788","4","FALSE","SMP",FALSE,0,0,557.15,0.16888,0.99168
"788","5","TRUE","SMP.rate",TRUE,3,200.73,530.59,0.27219,0.61473
"788","6","TRUE","SMP",TRUE,3,200.73,531.5,0.23321,0.99111
"792","1","TRUE","SMP.rate",FALSE,5,171.96,371.93,0.32328,0.67761
"792","2","TRUE","SMP",FALSE,5,171.96,339.47,0.35831,0.9881
"792","3","FALSE","SMP.rate",FALSE,0,0,770.45,0.085745,0.34051
"792","4","FALSE","SMP",FALSE,0,0,390.16,0.11399,0.87325
"792","5","TRUE","SMP.rate",TRUE,5,171.96,352.66,0.36484,0.67443
"792","6","TRUE","SMP",TRUE,5,171.96,352.69,0.30608,0.97292
"793","1","TRUE","SMP.rate",FALSE,5.1,181.27,336.48,0.43353,0.75331
"793","2","TRUE","SMP",FALSE,5.1,181.27,328.9,0.39521,0.98893
"793","3","FALSE","SMP.rate",FALSE,0,0,747.24,0.089836,0.3477
"793","4","FALSE","SMP",FALSE,0,0,374.15,0.12017,0.86377
"793","5","TRUE","SMP.rate",TRUE,5.1,181.27,337.88,0.42878,0.75329
"793","6","TRUE","SMP",TRUE,5.1,181.27,337.89,0.35016,0.97858
"794","1","TRUE","SMP.rate",FALSE,5.4,176.79,341.48,0.38196,0.64103
"794","2","TRUE","SMP",FALSE,5.4,176.79,327.46,0.34805,0.98638
"794","3","FALSE","SMP.rate",FALSE,0,0,755.63,0.079455,0.30056
"794","4","FALSE","SMP",FALSE,0,0,383.4,0.10535,0.87026
"794","5","TRUE","SMP.rate",TRUE,5.4,176.79,338.91,0.38937,0.64095
"794","6","TRUE","SMP",TRUE,5.4,176.79,338.95,0.29829,0.9718
"795","1","TRUE","SMP.rate",FALSE,5.9,280.15,434.83,0.5212,0.90009
"795","2","TRUE","SMP",FALSE,5.9,280.15,478.21,0.26067,0.97522
"795","3","FALSE","SMP.rate",FALSE,0,0,979.19,0.059374,0.30875
"795","4","FALSE","SMP",FALSE,0,0,542.53,0.11152,0.95097
"795","5","TRUE","SMP.rate",TRUE,5.9,280.15,492.13,0.35027,0.86889
"795","6","TRUE","SMP",TRUE,5.9,280.15,492.7,0.21831,0.96572
"796","1","TRUE","SMP.rate",FALSE,5.2,218.13,446.58,0.43298,0.85311
"796","2","TRUE","SMP",FALSE,5.2,218.13,471.64,0.30606,0.97886
"796","3","FALSE","SMP.rate",FALSE,0,0,987.36,0.058495,0.27116
"796","4","FALSE","SMP",FALSE,0,0,541.56,0.10873,0.94885
"796","5","TRUE","SMP.rate",TRUE,5.2,218.13,495.54,0.33904,0.83931
"796","6","TRUE","SMP",TRUE,5.2,218.13,495.84,0.24442,0.95961
"797","1","TRUE","SMP.rate",FALSE,6.1,277.5,396.86,0.68756,0.92872
"797","2","TRUE","SMP",FALSE,6.1,277.5,459.04,0.24749,0.9701
"797","3","FALSE","SMP.rate",FALSE,0,0,933.43,0.061639,0.31939
"797","4","FALSE","SMP",FALSE,0,0,516.36,0.11186,0.95048
"797","5","TRUE","SMP.rate",TRUE,6.1,277.5,474.09,0.36013,0.86179
"797","6","TRUE","SMP",TRUE,6.1,277.5,475.01,0.19967,0.9568
"798","1","TRUE","SMP.rate",FALSE,8.8,154.76,222.83,0.25433,0.78561
"798","2","TRUE","SMP",FALSE,8.8,154.76,239.74,0.14799,0.99225
"798","3","FALSE","SMP.rate",FALSE,0,0,404.21,0.058778,0.41917
"798","4","FALSE","SMP",FALSE,0,0,277.17,0.080794,0.96717
"798","5","TRUE","SMP.rate",TRUE,8.8,154.76,242.65,0.18358,0.7614
"798","6","TRUE","SMP",TRUE,8.8,154.76,245.57,0.13012,0.98802
"799","1","TRUE","SMP.rate",FALSE,1.9,18.163,340.08,0.078477,0.50135
"799","2","TRUE","SMP",FALSE,1.9,18.163,256.44,0.10375,0.98727
"799","3","FALSE","SMP.rate",FALSE,0,0,422.55,0.053664,0.32729
"799","4","FALSE","SMP",FALSE,0,0,282.77,0.073389,0.96785
"799","5","TRUE","SMP.rate",TRUE,1.9,18.163,248.39,0.11193,0.43755
"799","6","TRUE","SMP",TRUE,1.9,18.163,249.03,0.10926,0.98649
"8","1","TRUE","SMP.rate",FALSE,3,96.859,339.42,0.25692,0.99523
"8","2","TRUE","SMP",FALSE,3,96.859,359.94,0.20161,0.9922
"8","3","FALSE","SMP.rate",FALSE,0,0,433.29,0.088603,0.83193
"8","4","FALSE","SMP",FALSE,0,0,366.28,0.13247,0.9889
"8","5","TRUE","SMP.rate",TRUE,3,96.859,366.33,0.22105,0.99096
"8","6","TRUE","SMP",TRUE,3,96.859,366.33,0.186,0.98839
"800","1","TRUE","SMP.rate",FALSE,11.5,160.31,212.85,0.38337,0.75826
"800","2","TRUE","SMP",FALSE,11.5,160.31,243.85,0.13962,0.98629
"800","3","FALSE","SMP.rate",FALSE,0,0,556.11,0.032509,0.15945
"800","4","FALSE","SMP",FALSE,0,0,345.46,0.045828,0.95029
"800","5","TRUE","SMP.rate",TRUE,11.5,160.31,244.72,0.20358,0.70486
"800","6","TRUE","SMP",TRUE,11.5,160.31,250.45,0.1211,0.98219
"802","1","TRUE","SMP.rate",FALSE,2,46.819,284.05,0.10968,0.9794
"802","2","TRUE","SMP",FALSE,2,46.819,279.42,0.11652,0.99905
"802","3","FALSE","SMP.rate",FALSE,0,0,290.27,0.098546,0.9729
"802","4","FALSE","SMP",FALSE,0,0,281.02,0.109,0.9979
"802","5","TRUE","SMP.rate",TRUE,2,46.819,278.25,0.11223,0.97892
"802","6","TRUE","SMP",TRUE,2,46.819,277.98,0.11849,0.99883
"803","1","TRUE","SMP.rate",FALSE,2,45.244,285.6,0.1075,0.98347
"803","2","TRUE","SMP",FALSE,2,45.244,283.15,0.11076,0.99905
"803","3","FALSE","SMP.rate",FALSE,0,0,292.87,0.095428,0.97294
"803","4","FALSE","SMP",FALSE,0,0,284.83,0.10387,0.99831
"803","5","TRUE","SMP.rate",TRUE,2,45.244,285.77,0.10743,0.98347
"803","6","TRUE","SMP",TRUE,2,45.244,285.76,0.10754,0.99845
"804","1","TRUE","SMP.rate",FALSE,2,45.536,279.49,0.11233,0.9879
"804","2","TRUE","SMP",FALSE,2,45.536,274.64,0.11982,0.99912
"804","3","FALSE","SMP.rate",FALSE,0,0,286.62,0.099034,0.9744
"804","4","FALSE","SMP",FALSE,0,0,276.37,0.11096,0.99751
"804","5","TRUE","SMP.rate",TRUE,2,45.536,273.23,0.11521,0.98733
"804","6","TRUE","SMP",TRUE,2,45.536,272.97,0.12221,0.99881
"807","1","TRUE","SMP.rate",FALSE,2,57.29,338.37,0.69534,0.98116
"807","2","TRUE","SMP",FALSE,2,57.29,347.86,0.62005,0.93875
"807","3","FALSE","SMP.rate",FALSE,0,0,392.95,0.18191,0.42539
"807","4","FALSE","SMP",FALSE,0,0,353.07,0.26711,0.92928
"807","5","TRUE","SMP.rate",TRUE,2,57.29,358.84,0.64765,0.97823
"807","6","TRUE","SMP",TRUE,2,57.29,358.84,0.53577,0.8959
"808","1","TRUE","SMP.rate",FALSE,2,77.201,365.78,0.71168,0.99521
"808","2","TRUE","SMP",FALSE,2,77.201,383.17,0.58767,0.98576
"808","3","FALSE","SMP.rate",FALSE,0,0,439.85,0.18271,0.4832
"808","4","FALSE","SMP",FALSE,0,0,387.61,0.28086,0.94696
"808","5","TRUE","SMP.rate",TRUE,2,77.201,384.08,0.66536,0.99312
"808","6","TRUE","SMP",TRUE,2,77.201,384.08,0.58155,0.98548
"809","1","TRUE","SMP.rate",FALSE,2,80.009,390.87,0.61716,0.98444
"809","2","TRUE","SMP",FALSE,2,80.009,428.83,0.40972,0.93517
"809","3","FALSE","SMP.rate",FALSE,0,0,472.29,0.17399,0.51434
"809","4","FALSE","SMP",FALSE,0,0,434.98,0.23231,0.95598
"809","5","TRUE","SMP.rate",TRUE,2,80.009,447.36,0.51397,0.96778
"809","6","TRUE","SMP",TRUE,2,80.009,447.36,0.3247,0.87055
"810","1","TRUE","SMP.rate",FALSE,2,167.11,444.2,0.65478,0.97123
"810","2","TRUE","SMP",FALSE,2,167.11,510.03,0.31993,0.95203
"810","3","FALSE","SMP.rate",FALSE,0,0,536.57,0.22025,0.75997
"810","4","FALSE","SMP",FALSE,0,0,512.68,0.2564,0.98219
"810","5","TRUE","SMP.rate",TRUE,2,167.11,513.87,0.4966,0.94422
"810","6","TRUE","SMP",TRUE,2,167.11,513.87,0.30592,0.94947
"811","1","TRUE","SMP.rate",FALSE,2,158.26,459.61,0.59796,0.96193
"811","2","TRUE","SMP",FALSE,2,158.26,513.12,0.34287,0.95744
"811","3","FALSE","SMP.rate",FALSE,0,0,546.67,0.21221,0.7428
"811","4","FALSE","SMP",FALSE,0,0,516.56,0.25631,0.98132
"811","5","TRUE","SMP.rate",TRUE,2,158.26,517.94,0.48719,0.94462
"811","6","TRUE","SMP",TRUE,2,158.26,517.94,0.32483,0.95349
"812","1","TRUE","SMP.rate",FALSE,2,154.92,450.42,0.59588,0.96993
"812","2","TRUE","SMP",FALSE,2,154.92,499.33,0.35554,0.96194
"812","3","FALSE","SMP.rate",FALSE,0,0,534.84,0.2123,0.74569
"812","4","FALSE","SMP",FALSE,0,0,502.77,0.26075,0.98155
"812","5","TRUE","SMP.rate",TRUE,2,154.92,502.48,0.49409,0.95542
"812","6","TRUE","SMP",TRUE,2,154.92,502.48,0.34303,0.9601
"814","1","TRUE","SMP.rate",FALSE,1,31.412,275.93,0.12859,0.96654
"814","2","TRUE","SMP",FALSE,1,31.412,283.78,0.11691,0.99722
"814","3","FALSE","SMP.rate",FALSE,0,0,277.87,0.12509,0.97264
"814","4","FALSE","SMP",FALSE,0,0,283.6,0.11751,0.99783
"814","5","TRUE","SMP.rate",TRUE,1,31.412,290.46,0.12097,0.96412
"814","6","TRUE","SMP",TRUE,1,31.412,291.09,0.10781,0.99257
"815","1","TRUE","SMP.rate",FALSE,1,29.033,266.56,0.12664,0.98493
"815","2","TRUE","SMP",FALSE,1,29.033,260.3,0.13739,0.99748
"815","3","FALSE","SMP.rate",FALSE,0,0,268.51,0.12234,0.98591
"815","4","FALSE","SMP",FALSE,0,0,260.75,0.13382,0.99748
"815","5","TRUE","SMP.rate",TRUE,1,29.033,255.81,0.13226,0.98341
"815","6","TRUE","SMP",TRUE,1,29.033,255.65,0.14522,0.99432
"816","1","TRUE","SMP.rate",FALSE,1,30.608,274.39,0.1283,0.98291
"816","2","TRUE","SMP",FALSE,1,30.608,270.61,0.13454,0.99831
"816","3","FALSE","SMP.rate",FALSE,0,0,276.32,0.1243,0.98484
"816","4","FALSE","SMP",FALSE,0,0,270.97,0.13194,0.99843
"816","5","TRUE","SMP.rate",TRUE,1,30.608,266.4,0.13248,0.98213
"816","6","TRUE","SMP",TRUE,1,30.608,266.27,0.14147,0.99582
"819","1","TRUE","SMP.rate",FALSE,2,124.96,355.43,0.80017,0.99355
"819","2","TRUE","SMP",FALSE,2,124.96,352.78,0.82976,0.995
"819","3","FALSE","SMP.rate",FALSE,0,0,411.19,0.22357,0.54427
"819","4","FALSE","SMP",FALSE,0,0,355.56,0.36213,0.93933
"819","5","TRUE","SMP.rate",TRUE,2,124.96,350.33,0.81905,0.99327
"819","6","TRUE","SMP",TRUE,2,124.96,350.33,0.85763,0.99068
"82","1","TRUE","SMP.rate",FALSE,0.7,99.93,469.78,0.37652,0.97119
"82","2","TRUE","SMP",FALSE,0.7,99.93,506.06,0.31083,0.99631
"82","3","FALSE","SMP.rate",FALSE,0,0,489.14,0.34281,0.97633
"82","4","FALSE","SMP",FALSE,0,0,505.5,0.31455,0.99747
"82","5","TRUE","SMP.rate",TRUE,0.7,99.93,520.89,0.32066,0.9653
"82","6","TRUE","SMP",TRUE,0.7,99.93,520.9,0.28559,0.99241
"820","1","TRUE","SMP.rate",FALSE,2,124.58,356.62,0.82374,0.99467
"820","2","TRUE","SMP",FALSE,2,124.58,356.09,0.82969,0.99407
"820","3","FALSE","SMP.rate",FALSE,0,0,413.86,0.22356,0.53908
"820","4","FALSE","SMP",FALSE,0,0,359,0.35938,0.93992
"820","5","TRUE","SMP.rate",TRUE,2,124.58,354.49,0.83181,0.99463
"820","6","TRUE","SMP",TRUE,2,124.58,354.49,0.84791,0.9923
"821","1","TRUE","SMP.rate",FALSE,2,119.51,348.91,0.78036,0.99298
"821","2","TRUE","SMP",FALSE,2,119.51,350.66,0.76152,0.99009
"821","3","FALSE","SMP.rate",FALSE,0,0,405.11,0.2193,0.54327
"821","4","FALSE","SMP",FALSE,0,0,353.67,0.34617,0.94387
"821","5","TRUE","SMP.rate",TRUE,2,119.51,349.78,0.77729,0.99297
"821","6","TRUE","SMP",TRUE,2,119.51,349.78,0.77097,0.98958
"822","1","TRUE","SMP.rate",FALSE,1,115.8,416.22,1.0002,0.98702
"822","2","TRUE","SMP",FALSE,1,115.8,483.64,0.49027,0.94607
"822","3","FALSE","SMP.rate",FALSE,0,0,491.39,0.38211,0.80235
"822","4","FALSE","SMP",FALSE,0,0,485.15,0.3992,0.97675
"822","5","TRUE","SMP.rate",TRUE,1,115.8,487.92,0.75603,0.96289
"822","6","TRUE","SMP",TRUE,1,115.8,487.92,0.46621,0.9422
"823","1","TRUE","SMP.rate",FALSE,1,118.17,389.01,1.1379,0.98348
"823","2","TRUE","SMP",FALSE,1,118.17,454.99,0.53322,0.95739
"823","3","FALSE","SMP.rate",FALSE,0,0,465.59,0.40214,0.80687
"823","4","FALSE","SMP",FALSE,0,0,456.3,0.43023,0.98204
"823","5","TRUE","SMP.rate",TRUE,1,118.17,456.25,0.83663,0.95868
"823","6","TRUE","SMP",TRUE,1,118.17,456.25,0.52494,0.95696
"824","1","TRUE","SMP.rate",FALSE,1,115.99,410.6,0.9969,0.98576
"824","2","TRUE","SMP",FALSE,1,115.99,482.33,0.46053,0.94191
"824","3","FALSE","SMP.rate",FALSE,0,0,485.2,0.38336,0.80889
"824","4","FALSE","SMP",FALSE,0,0,483.63,0.38765,0.97565
"824","5","TRUE","SMP.rate",TRUE,1,115.99,486.7,0.7371,0.95786
"824","6","TRUE","SMP",TRUE,1,115.99,486.7,0.43712,0.93799
"826","1","TRUE","SMP.rate",FALSE,2,43.576,291.73,0.090523,0.88298
"826","2","TRUE","SMP",FALSE,2,43.576,300.02,0.082842,0.99402
"826","3","FALSE","SMP.rate",FALSE,0,0,296.16,0.085159,0.90696
"826","4","FALSE","SMP",FALSE,0,0,300.18,0.082241,0.99602
"826","5","TRUE","SMP.rate",TRUE,2,43.576,294.06,0.089664,0.88291
"826","6","TRUE","SMP",TRUE,2,43.576,294.49,0.08721,0.99257
"827","1","TRUE","SMP.rate",FALSE,2,43.614,284.06,0.092434,0.89705
"827","2","TRUE","SMP",FALSE,2,43.614,288.31,0.088254,0.99444
"827","3","FALSE","SMP.rate",FALSE,0,0,287.89,0.087359,0.91954
"827","4","FALSE","SMP",FALSE,0,0,288.78,0.086925,0.99625
"827","5","TRUE","SMP.rate",TRUE,2,43.614,283.25,0.092741,0.89704
"827","6","TRUE","SMP",TRUE,2,43.614,283.24,0.092823,0.99291
"828","1","TRUE","SMP.rate",FALSE,2,43.96,307.49,0.082481,0.86265
"828","2","TRUE","SMP",FALSE,2,43.96,320.44,0.071958,0.9957
"828","3","FALSE","SMP.rate",FALSE,0,0,310.67,0.079406,0.89531
"828","4","FALSE","SMP",FALSE,0,0,319.23,0.073242,0.99681
"828","5","TRUE","SMP.rate",TRUE,2,43.96,319.71,0.078654,0.86099
"828","6","TRUE","SMP",TRUE,2,43.96,322.79,0.070618,0.99555
"83","1","TRUE","SMP.rate",FALSE,0.7,98.388,474.08,0.38578,0.94587
"83","2","TRUE","SMP",FALSE,0.7,98.388,518.12,0.30494,0.9973
"83","3","FALSE","SMP.rate",FALSE,0,0,505.43,0.33325,0.95281
"83","4","FALSE","SMP",FALSE,0,0,517.79,0.30621,0.99822
"83","5","TRUE","SMP.rate",TRUE,0.7,98.388,530.27,0.32365,0.93955
"83","6","TRUE","SMP",TRUE,0.7,98.388,530.28,0.28534,0.99485
"831","1","TRUE","SMP.rate",FALSE,3,148.06,332.15,0.98149,0.98854
"831","2","TRUE","SMP",FALSE,3,148.06,349.15,0.74647,0.99398
"831","3","FALSE","SMP.rate",FALSE,0,0,413.47,0.15916,0.42161
"831","4","FALSE","SMP",FALSE,0,0,353.38,0.2694,0.91896
"831","5","TRUE","SMP.rate",TRUE,3,148.06,348.23,0.87972,0.98518
"831","6","TRUE","SMP",TRUE,3,148.06,348.23,0.75795,0.99323
"832","1","TRUE","SMP.rate",FALSE,2,41.38,367.83,0.52948,0.95628
"832","2","TRUE","SMP",FALSE,2,41.38,364.87,0.54507,0.99256
"832","3","FALSE","SMP.rate",FALSE,0,0,423.95,0.16064,0.42541
"832","4","FALSE","SMP",FALSE,0,0,369.36,0.2575,0.9329
"832","5","TRUE","SMP.rate",TRUE,2,41.38,368.55,0.52835,0.95628
"832","6","TRUE","SMP",TRUE,2,41.38,368.55,0.52571,0.98878
"833","1","TRUE","SMP.rate",FALSE,3,153.47,333.62,1.0515,0.98383
"833","2","TRUE","SMP",FALSE,3,153.47,363.74,0.63803,0.98369
"833","3","FALSE","SMP.rate",FALSE,0,0,425.74,0.15715,0.41775
"833","4","FALSE","SMP",FALSE,0,0,368.61,0.25612,0.92975
"833","5","TRUE","SMP.rate",TRUE,3,153.47,365.23,0.84308,0.97124
"833","6","TRUE","SMP",TRUE,3,153.47,365.23,0.62156,0.98205
